name,city,state,address,phone,website,rating,reviews_count,category,subtypes,latitude,longitude,postal_code,source,confirmed,confidence,place_id,photo,reviews_link,booking_link,maps_link,verified
Matterhorn Fit Fort Myers,Fort Myers,FL,"12251 Itec Pk Dr Ste 104, Fort Myers, FL 33913",2398265377,https://matterhornfit.com/fortmyers,5.0,60,Fitness center,Fitness center,26.4938351,-81.75297839999999,33913,outscraper,,,ChIJ7Xhhhk8T24gR5yXAhwUmIT8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TqpLFE0cI6kXTXPAml76nA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=174.28589&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJ7Xhhhk8T24gR5yXAhwUmIT8&q=*&authuser=0&hl=en&gl=US,https://www.mindbodyonline.com/explore/locations/matterhorn-fit-fort-myers-fl?rwg_token=AFd1xnEfwGshEteKUmfotpxyyiW7mue2e7CHAmfbf7ALPtCA264fnbelkA4wWecv5cgAyE17hNMk1GIMBNaZCItWEeQGXwi_SRZtqK9HLac3eL77pjcopoU=,"https://www.google.com/maps/place/Matterhorn+Fit+Fort+Myers/@26.4938351,-81.75297839999999,14z/data=!4m8!1m2!2m1!1sMatterhorn+Fit+Fort+Myers!3m4!1s0x88db134f866178ed:0x3f21260587c025e7!8m2!3d26.4938351!4d-81.75297839999999",True
DNA Weight Loss and Wellness Solutions,Fort Myers,FL,"17660 S Tamiami Trl #104, Fort Myers, FL 33908",2394455559,https://www.dnaweightlossandwellness.com/,5.0,15,Weight loss service,"Weight loss service, Medical clinic, Wellness center",26.482517899999998,-81.8415725,33908,outscraper,,,ChIJP7QrX-sV24gRIXDBvLz9kEg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZHM9gKXG8GQmTDB5S4IvikWLfVNqxkmRCVhQe99mt88qWzpslohOFVQloxQmFkgJP3oinNZfplqEq9XNPzLFvZZwVwFqX5GoOnzSG_eN4t0OJLIpraKcS22mjf6hrzdVmSG2Ilgy44sv_=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJP7QrX-sV24gRIXDBvLz9kEg&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/DNA+Weight+Loss+and+Wellness+Solutions/@26.482517899999998,-81.8415725,14z/data=!4m8!1m2!2m1!1sDNA+Weight+Loss+and+Wellness+Solutions!3m4!1s0x88db15eb5f2bb43f:0x4890fdbcbcc17021!8m2!3d26.482517899999998!4d-81.8415725",True
X3 Performance and Physical Therapy,Fort Myers,FL,"14651 Jetport Loop #150, Fort Myers, FL 33913",2393136109,http://www.x3ppt.com/,5.0,255,Fitness center,"Fitness center, Personal trainer, Physical therapist",26.5308937,-81.7903876,33913,outscraper,,,ChIJ_6z5QScV24gRhKdVoZgYQwQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8AFhbhBcd-gm7rQuDMatlObtlu5emaCrSwROzct-QMlM2qODkOTyOsVY8LDZdzzsSrjhPuwlGn8xKr1GScv1h9tvQPgYJ4kNqV08vSUGeG6mF9J2PY5eNHdwdiC0vicdXW4i62A=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ_6z5QScV24gRhKdVoZgYQwQ&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/X3+Performance+and+Physical+Therapy/@26.5308937,-81.7903876,14z/data=!4m8!1m2!2m1!1sX3+Performance+and+Physical+Therapy!3m4!1s0x88db152741f9acff:0x4431898a155a784!8m2!3d26.5308937!4d-81.7903876",True
Capital Fitness,Fort Myers,FL,"11601 S Cleveland Ave #13, Fort Myers, FL 33907",2392705121,https://capitalfitness.com/,5.0,159,Fitness center,Fitness center,26.5717324,-81.8706874,33907,outscraper,,,ChIJt0NeC3ZB24gRkqJ7zj_OGio,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHafTxRyqNTLVqN-N8_m-QBJGykCMQ5TTg3Lot1Wj2EeisUNiAGWb1E_mIp4Rv8e0BKfdFJeZAGNdRKRZoxCazWRXtlR95br3iFiSloTfUWpDBenDjlNUmYRQkz3tF7KIZOXMiNnQ=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJt0NeC3ZB24gRkqJ7zj_OGio&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Capital+Fitness/@26.5717324,-81.8706874,14z/data=!4m8!1m2!2m1!1sCapital+Fitness!3m4!1s0x88db41760b5e43b7:0x2a1ace3fce7ba292!8m2!3d26.5717324!4d-81.8706874",True
Limitless Health Movement,North Fort Myers,FL,"4403 Teasdale Dr, North Fort Myers, FL 33903",2392203867,https://www.limitlesshealthmovement.com/,5.0,49,Personal trainer,"Personal trainer, Life coach, Mental health service, Wellness center, Wellness program",26.6470839,-81.9220002,33903,outscraper,,,ChIJAaEEBTtB24gRxhd3rW-utU4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGU7ihyArYSnFLZpvhJb2n2ktzvPTN-V8kKFh6jiVd95pc633O7MB2S5aUiHG-bitUAZFKfYIWuYcp5Cap7ii0swysw3i4n0SU7KUVc9xATkPWfIM31SiYf1InhrfzBpiGBfchLzg=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJAaEEBTtB24gRxhd3rW-utU4&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Limitless+Health+Movement/@26.6470839,-81.9220002,14z/data=!4m8!1m2!2m1!1sLimitless+Health+Movement!3m4!1s0x88db413b0504a101:0x4eb5ae6fad7717c6!8m2!3d26.6470839!4d-81.9220002",True
OsteoStrong Fort Myers,Fort Myers,FL,"14261 S Tamiami Trl #17, Fort Myers, FL 33912",2399898010,https://www.osteostrongfl.com/,5.0,82,Wellness center,Wellness center,26.5347603,-81.8695214,33912,outscraper,,,ChIJefQnTTU_24gRiRCuk9TL8hA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVpoJBBZoZYqvN1F5s4lUGFv3WL-7-t6E-yXexfGVZg6Ey9GdmjAI5616AJoBGZm9kM0QDCnhqucAVMECC326o9msRfEHGGskwj2fES5KR2Hcse1IA4G47HBAKjB731DnT_wQz=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJefQnTTU_24gRiRCuk9TL8hA&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/OsteoStrong+Fort+Myers/@26.5347603,-81.8695214,14z/data=!4m8!1m2!2m1!1sOsteoStrong+Fort+Myers!3m4!1s0x88db3f354d27f479:0x10f2cbd493ae1089!8m2!3d26.5347603!4d-81.8695214",True
Coastal Fitness,Fort Myers,FL,"12220 Towne Lake Dr #55, Fort Myers, FL 33913",5176050397,https://cfbbc.com/,5.0,148,Physical fitness program,"Physical fitness program, Fitness center, Gym, Personal trainer",26.5653158,-81.7513084,33913,outscraper,,,ChIJ9RAqrVlt24gRZtLgkWW11ec,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHr1QyeXfUfL7kc99OrIV3bXfc4Jnk5LYyWj-s_kHqDO7Q8_pUiV9DHBVVZDgEayYyjbMRcx46B868BO712zKQPEsiiQ8toqxE_duXq4Bi4S8mMJl00G3xUvIkGvp9S7ysn4FBDWQkJ0C0=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ9RAqrVlt24gRZtLgkWW11ec&q=*&authuser=0&hl=en&gl=US,https://calendly.com/coastalfit/workout-session,"https://www.google.com/maps/place/Coastal+Fitness/@26.5653158,-81.7513084,14z/data=!4m8!1m2!2m1!1sCoastal+Fitness!3m4!1s0x88db6d59ad2a10f5:0xe7d5b56591e0d266!8m2!3d26.5653158!4d-81.7513084",True
SurgeFIT Personal Training And Weightloss,Fort Myers,FL,"9371 Cypress Lake Dr Suite 14, Fort Myers, FL 33919",2399802632,https://surgefittraining.com/,5.0,62,Weight loss service,"Weight loss service, Boot camp, Gym, Physical fitness program, Weightlifting area, Women's personal trainer",26.5453433,-81.90992059999999,33919,outscraper,,,ChIJVRhc6gBA24gRTX9WFRh_0D4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAErNqHbwPErxY9ACdA3PI86F-jcxwFlJlPLb4I2DO1Lgb1GFKyA55YNaW--M_Rr8ZtTWrDVwqGBHRdnFWiqXifwMFMyTOP-zGefL7IGA7S9G6qDhAF9vIBKNBo_kz6sT3wBrD5rRGEwIQak=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJVRhc6gBA24gRTX9WFRh_0D4&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/SurgeFIT+Personal+Training+And+Weightloss/@26.5453433,-81.90992059999999,14z/data=!4m8!1m2!2m1!1sSurgeFIT+Personal+Training+And+Weightloss!3m4!1s0x88db4000ea5c1855:0x3ed07f1815567f4d!8m2!3d26.5453433!4d-81.90992059999999",True
IronDNA Fitness,Fort Myers,FL,"10970 S Cleveland Ave #501, Fort Myers, FL 33907",2392886574,http://irondnafitness.com/,4.8,99,Gym,Gym,26.5801004,-81.8740351,33907,outscraper,,,ChIJA4fQKhpA24gRHzJcra2yd-k,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHv37qqw2lMpKNwGJdl3oLJt5DWPTI-Y4hDjSS-67ITB97fsQNZXncxjx0StrrXX0IReUn-e1vgO4aZO83Wr09gPMot8TImTBE7h5kMTifttkMhIRroJMxRWko7VUDm9VNnZJ-9=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJA4fQKhpA24gRHzJcra2yd-k&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/IronDNA+Fitness/@26.5801004,-81.8740351,14z/data=!4m8!1m2!2m1!1sIronDNA+Fitness!3m4!1s0x88db401a2ad08703:0xe977b2adad5c321f!8m2!3d26.5801004!4d-81.8740351",True
ReEnvisionPT - Fort Myers (Optimum Wellness Centers),Fort Myers,FL,"3820 Colonial Blvd #201, Fort Myers, FL 33966",8334934325,https://reenvisionpt.com/,4.8,20,Wellness center,"Wellness center, Physical therapy clinic",26.5982044,-81.83372229999999,33966,outscraper,,,ChIJD_ugBGpy24gRgMkcdsnAlmQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsikXpmrJaJUgsw9r1HZbQoq6tEISftte2rb5IHCrj8Z8XKkmcQy57IsxTtXORFHv7q5TLoT034DBRk0bzZNQX5KcoOztMWVamAtd3HryLmAccM5jrbDuocPUvEnLval90AXi8Qw=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJD_ugBGpy24gRgMkcdsnAlmQ&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/ReEnvisionPT+-+Fort+Myers+%28Optimum+Wellness+Centers%29/@26.5982044,-81.83372229999999,14z/data=!4m8!1m2!2m1!1sReEnvisionPT+-+Fort+Myers+%28Optimum+Wellness+Centers%29!3m4!1s0x88db726a04a0fb0f:0x6496c0c9761cc980!8m2!3d26.5982044!4d-81.83372229999999",True
Power Athletics,Fort Myers,FL,"1952 Park Meadows Dr #5, Fort Myers, FL 33907",2397370872,http://powerathletes.us/,5.0,22,Gym,Gym,26.566778499999998,-81.87366519999999,33907,outscraper,,,ChIJVRZOihZr24gR6kXBNtn3Jrs,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsi7SWOnmvBuYANG_JU1e1yuZE_VI2ewK9pzoXs1ya6V_JcHhRXiDdiuOCfAoGZlELxq8skuGb0C8uMqmNnUy8zSWq06U4js_pDHgjUay424wb_jHF9f9LLlsFxXsADshkU30=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJVRZOihZr24gR6kXBNtn3Jrs&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Power+Athletics/@26.566778499999998,-81.87366519999999,14z/data=!4m8!1m2!2m1!1sPower+Athletics!3m4!1s0x88db6b168a4e1655:0xbb26f7d936c145ea!8m2!3d26.566778499999998!4d-81.87366519999999",True
Omni Health Club,Fort Myers,FL,"1400 Colonial Blvd STE 1, Fort Myers, FL 33907",2393871472,https://theomni.com/,4.8,33,Fitness center,"Fitness center, Gym, Weightlifting area, Yoga studio",26.5955746,-81.88694559999999,33907,outscraper,,,ChIJlZQWa6VB24gRhN6QzZ9Ap-Y,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuLCZwJerb27J2coNKoInj30xF6KDuNdlW61t4dwDoYJ8_wzBhOK6a7ZGugxZWFfM-gIXjyAysbBuvY1FcifW1HaFxU4CTeGqR6nRIFlSrd6OfATuua4I0n_d_8iHFPAaWqta5=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJlZQWa6VB24gRhN6QzZ9Ap-Y&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Omni+Health+Club/@26.5955746,-81.88694559999999,14z/data=!4m8!1m2!2m1!1sOmni+Health+Club!3m4!1s0x88db41a56b169495:0xe6a7409fcd90de84!8m2!3d26.5955746!4d-81.88694559999999",True
T Clinics USA,Fort Myers,FL,"6611 Orion Dr Unit 102, Fort Myers, FL 33912",2392458770,https://tclinicsusa.com/locations/fort-myers/,5.0,214,Medical clinic,"Medical clinic, Women's health clinic, Vitamin & supplements store, Weight loss service, Wellness center",26.5458492,-81.8481041,33912,outscraper,,,ChIJvecVvZ8V24gR7ziEVPk3xF8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJ4fuZI5ClZukk_BCYCyGCiaK03NHyOnE7vUV9cYWGpXBM66kxwQwcoFSTddiD7RWaMu1AxIotPyb_PYtDF74yN5zvB6e04nErx_Kr80TgoYJWEvIn_yA-Tsbdcq_d4t3CgslaOg=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJvecVvZ8V24gR7ziEVPk3xF8&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/T+Clinics+USA/@26.5458492,-81.8481041,14z/data=!4m8!1m2!2m1!1sT+Clinics+USA!3m4!1s0x88db159fbd15e7bd:0x5fc437f9548438ef!8m2!3d26.5458492!4d-81.8481041",True
Crunch Fitness - Six Mile,Fort Myers,FL,"9375 6 Mile Cypress Pkwy, Fort Myers, FL 33966",2397689055,https://www.crunch.com/locations/six-mile,4.3,482,Gym,"Gym, Boxing gym, Fitness center, Indoor cycling, Personal trainer, Pilates studio, Sauna, Tanning salon, Weightlifting area, Yoga studio",26.6058955,-81.80860129999999,33966,outscraper,,,ChIJdY1irlxr24gRFCv7n5ej51s,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkBTiHKc-vmI0o3k-iGCU7067ZnA8HfvLMNapvSWNatRBy4B9UMAhMTpPFNYJW7iRP8rws-m08uDiEGqcPvrS7oxtnzEWsy_FzZr7Fb7xhTlCCP5szfOnzNbKyEi4Mcka5WblL7vdUMMk=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJdY1irlxr24gRFCv7n5ej51s&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Crunch+Fitness+-+Six+Mile/@26.6058955,-81.80860129999999,14z/data=!4m8!1m2!2m1!1sCrunch+Fitness+-+Six+Mile!3m4!1s0x88db6b5cae628d75:0x5be7a3979ffb2b14!8m2!3d26.6058955!4d-81.80860129999999",True
Fort Myers Health & Wellness Clinic,Fort Myers,FL,"12581 New Brittany Blvd Building 22W, Fort Myers, FL 33907",2392705098,https://www.fortmyershealthandwellnessclinic.com/,5.0,6,Weight loss service,Weight loss service,26.559776,-81.880578,33907,outscraper,,,ChIJOUgtOEI_24gRXDXuDabwEh8,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nLp5cq3SGnHwf_ml9puBPg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=189.3279&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJOUgtOEI_24gRXDXuDabwEh8&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Fort+Myers+Health+%26+Wellness+Clinic/@26.559776,-81.880578,14z/data=!4m8!1m2!2m1!1sFort+Myers+Health+%26+Wellness+Clinic!3m4!1s0x88db3f42382d4839:0x1f12f0a60dee355c!8m2!3d26.559776!4d-81.880578",True
Thunder Performance,Fort Myers,FL,"17081 Cam Ct Unit 3/4, Fort Myers, FL 33967",7633735910,http://thunderperformance.fit/,5.0,79,Gym,Gym,26.4910158,-81.8243153,33967,outscraper,,,ChIJLxieWI4V24gRzvooVCfYif0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYXsZVuPJJ44_D6o8x2c68UZt4uQ8hACKgiPhxUz_GgGs5iekwRhHQgduXlQpIkKQFeYiacIrAHWuokOE3vWolcyyHPLfleRLvy1ZLlJciI5cieZSbwFfNRq76rMP4QpdcM46_=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJLxieWI4V24gRzvooVCfYif0&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Thunder+Performance/@26.4910158,-81.8243153,14z/data=!4m8!1m2!2m1!1sThunder+Performance!3m4!1s0x88db158e589e182f:0xfd89d8275428face!8m2!3d26.4910158!4d-81.8243153",True
HOTWORX - Fort Myers FL (6 Mile Cypress),Fort Myers,FL,"9345 6 Mile Cypress Pkwy #155, Fort Myers, FL 33966",2395583072,https://www.hotworx.net/studio/fortmyers-6milecypress,4.6,82,Yoga studio,"Yoga studio, Fitness center, Gym, Indoor cycling, Pilates studio",26.6069426,-81.8093517,33966,outscraper,,,ChIJwfllblZr24gRk1A1cBJV1LA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQg7Og8S9BqGqaX2D-kvhA3WyJzZnqjIItxvqzLcW_FXMUyQSGv7PL0rJXfsT-aobj6CYIA6OGwgJ2RHaQiVAOUUDxu8C3pVRScret5X-u-QPsqKQW4O7hLZLeI0zxQD5j6qCa=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJwfllblZr24gRk1A1cBJV1LA&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/HOTWORX+-+Fort+Myers+FL+%286+Mile+Cypress%29/@26.6069426,-81.8093517,14z/data=!4m8!1m2!2m1!1sHOTWORX+-+Fort+Myers+FL+%286+Mile+Cypress%29!3m4!1s0x88db6b566e65f9c1:0xb0d4551270355093!8m2!3d26.6069426!4d-81.8093517",True
Dream Fit,Fort Myers,FL,"8646 Gladiolus Dr UNIT 402, Fort Myers, FL 33908",2392361618,https://dreamfitfl.com/,4.9,66,Gym,"Gym, Boot camp, Fitness center, Physical fitness program, Weight loss service",26.5218529,-81.8965621,33908,outscraper,,,ChIJWamF1s8_24gRYZqHrbNnQKk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFk-p1P8rJBfeF8d3r8MvgRBnU4tOC5dAPLTp7nIeO5EFgzIxZ0NCbG03m0oggDWQMkPaQVKBIfKw7GUNInw7pvpEc12Z5ol9aUivlpm-WMZ5Djywbs5iDU__a6ozveYQt-Zaw=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJWamF1s8_24gRYZqHrbNnQKk&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Dream+Fit/@26.5218529,-81.8965621,14z/data=!4m8!1m2!2m1!1sDream+Fit!3m4!1s0x88db3fcfd685a959:0xa94067b3ad879a61!8m2!3d26.5218529!4d-81.8965621",True
Any Lab Test Now,Fort Myers,FL,"13401 Summerlin Rd #9, Fort Myers, FL 33919",2392670180,https://www.anylabtestnow.com/ft-myers-33919/,4.9,526,Blood testing service,"Drug testing service, Blood testing service, HIV testing center, Laboratory, Medical laboratory, Paternity testing service, STD testing service",26.5471778,-81.88457629999999,33919,outscraper,,,ChIJw1KGhOw_24gR6pz4gUFyw_g,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_zxNwCfqfgUtYfhQEr9kUqSdi0r1oMkHrML8PlkSWrkcUUjVXwRVM8ZyjGuK3x8oAM98ui7rHlZ1qqQhJ8Glj7mWUkvF--yv-9iGALwvFw1_a3PaN7C-1LR1rKRtIPKXtSD3j=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJw1KGhOw_24gR6pz4gUFyw_g&q=*&authuser=0&hl=en&gl=US,https://www.anylabtestnow.com/ft-myers-33919/schedule-an-appointment/,"https://www.google.com/maps/place/Any+Lab+Test+Now/@26.5471778,-81.88457629999999,14z/data=!4m8!1m2!2m1!1sAny+Lab+Test+Now!3m4!1s0x88db3fec848652c3:0xf8c3724181f89cea!8m2!3d26.5471778!4d-81.88457629999999",True
D1 Training Fort Myers,Fort Myers,FL,"9359 6 Mile Cypress Pkwy #415, Fort Myers, FL 33966",2392365206,https://www.d1training.com/fort-myers/,4.3,96,Gym,"Gym, Personal trainer",26.606460799999997,-81.8073623,33966,outscraper,,,ChIJJ6yKCZxr24gRXx3tZZ4ny6I,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtUccvI6yd4VdsWLOswUB1EiOkJ7J78KG_18EZlJvcwx39Naz15NVtSXQdzJYHjhAmaQ5N9y58bQTjf1I77kRAhXrEKosAYYUWEiinK0fjys0_nviJefvk2Vp0wBh6QD2iDj1KyA=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJJ6yKCZxr24gRXx3tZZ4ny6I&q=*&authuser=0&hl=en&gl=US,https://www.d1training.com/fort-myers/try-us-free/,"https://www.google.com/maps/place/D1+Training+Fort+Myers/@26.606460799999997,-81.8073623,14z/data=!4m8!1m2!2m1!1sD1+Training+Fort+Myers!3m4!1s0x88db6b9c098aac27:0xa2cb279e65ed1d5f!8m2!3d26.606460799999997!4d-81.8073623",True
Savannah,Savannah,GA,Georgia,,http://www.savannahga.gov/,,,,,32.0808989,-81.091203,,outscraper,,,ChIJWQbyePx1-4gRvCBgA1FnDE4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgXVvEBz8_3rrhMdmPmgULy6VvgZC5ESnfBe3_2jh9eobURfwgKAy47EwbvoV9Nb1PDCYZjZgVw-PWeXhKFyqlXZy3Npnk_1lPFI_ao0CaQaBYWfINSXSSW0Q-R_YmEV2HBFAd=w800-h500-k-no,,,"https://www.google.com/maps/place/Savannah/@32.0808989,-81.091203,14z/data=!4m8!1m2!2m1!1sSavannah!3m4!1s0x88fb75fc78f20659:0x4e0c6751036020bc!8m2!3d32.0808989!4d-81.091203",
Strength and Sport Diagnostics,Lexington,KY,"3882 Mall Rd, Lexington, KY 40503",,http://strengthsportdx.com/,5,4,Personal trainer,Personal trainer,37.9818354,-84.5318028,40503,outscraper,,,ChIJVW1tLDpdQogRrMuAX__TBLw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6yBgebCt7KdgUTfqw9K1IchhdrOb6U50DWGBoBiC-0ebr81QLhdAgnutsuwWAS7M1B41ASGRv5R4n-XCM8wOBhrlhRPikXJXCpQvwI-THKT_dNh-je51LhSwbxOYWdZvHe-U=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJVW1tLDpdQogRrMuAX__TBLw&q=*&authuser=0&hl=en&gl=US,https://strengthsportdx.com?rwg_token=AFd1xnFb6CwHQxAg-d8hkG-_AduQoLFxVq2bdALFQfpXXvsOEIHHCXDd4cKtwNDFOxtOzVMNofGawzfl__XcgFeBUoboPB118hnJfw9B7y6Nu6SNu5PewjI=,"https://www.google.com/maps/place/Strength+and+Sport+Diagnostics/@37.9818354,-84.5318028,14z/data=!4m8!1m2!2m1!1sStrength+and+Sport+Diagnostics!3m4!1s0x88425d3a2c6d6d55:0xbc04d3ff5f80cbac!8m2!3d37.9818354!4d-84.5318028",True
Asheville,Asheville,NC,North Carolina,,http://www.ashevillenc.gov/,,,,,35.5975104,-82.54605629999999,,outscraper,,,ChIJCW8PPKmMWYgRXTo0BsEx75Q,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4XL03ygo8StBMioeJGMEt3JZtYLcnpPI_Vla31szqjyEXfgbyThBpjthyWhYg4sSHwKtJUlE6y3UJ5q0r7667lw66HvRvWqQJAu6ZRPv6050-naO40ZsNQgP8_8dN96M7PqJI3w=w800-h500-k-no,,,"https://www.google.com/maps/place/Asheville/@35.5975104,-82.54605629999999,14z/data=!4m8!1m2!2m1!1sAsheville!3m4!1s0x88598ca93c0f6f09:0x94ef31c106343a5d!8m2!3d35.5975104!4d-82.54605629999999",
Akron,Akron,OH,Ohio,,http://www.ci.akron.oh.us/,,,,,41.081199,-81.51883769999999,,outscraper,,,ChIJt_oui5XXMIgRBG0m_ZVsySk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0QN8GWti4f3h8uXNaq_TK2UyvacuHucCUC-Af_OnyRUe3O3dLXnUhV_UM5mJN85Rh_ZS4lalzkMId4YrtG3z4Gcn2Kco78tLbEGxVYgZsdvSaRG7YJxUWC10shttJ9_pbW3X9=w800-h500-k-no,,,"https://www.google.com/maps/place/Akron/@41.081199,-81.51883769999999,14z/data=!4m8!1m2!2m1!1sAkron!3m4!1s0x8830d7958b2efab7:0x29c96c95fd266d04!8m2!3d41.081199!4d-81.51883769999999",
Tulsa,Tulsa,OK,Oklahoma,,http://www.cityoftulsa.org/,,,,,36.155137499999995,-95.98950099999999,,outscraper,,,ChIJjy7R3biStocR92rZG8gQaec,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGTXWjiM-2Iqts0BeMm47RNK4_RBnwCPS4gAU0cqTJnI9vclzCDUCj1OxwQcUSv8XlicxeFs2cEG_SPil_dRHGlXBBeUFOk8LzrUqdJnsx7mFjCoiEaLt0bZzgh0Ev5erctFt_3Fw=w800-h500-k-no,,,"https://www.google.com/maps/place/Tulsa/@36.155137499999995,-95.98950099999999,14z/data=!4m8!1m2!2m1!1sTulsa!3m4!1s0x87b692b8ddd12e8f:0xe76910c81bd96af7!8m2!3d36.155137499999995!4d-95.98950099999999",
Chattanooga,Chattanooga,TN,Tennessee,,http://www.chattanooga.gov/,,,,,35.045798399999995,-85.3093995,,outscraper,,,ChIJheeDikBgYIgRqiiHiR8mcSQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH01VJYuKdE5hrhFYkStN4ykbqBWRIgxQbQ0iUWnO2uyGYyzODkhNGWSxb5N1kUOhgzJsXs6ICTByOyHv8muFSxzSaWNhSxyuEtHxHn5v8wRKtmb2sdKLARyZdgFuKmWZUH1EQs=w800-h500-k-no,,,"https://www.google.com/maps/place/Chattanooga/@35.045798399999995,-85.3093995,14z/data=!4m8!1m2!2m1!1sChattanooga!3m4!1s0x886060408a83e785:0x2471261f898728aa!8m2!3d35.045798399999995!4d-85.3093995",
The Metabolic Institute,Spokane,WA,"2204 E 29th Ave suite 202, Spokane, WA 99203",5097477066,https://themetabolic-institute.com/,4.1,21,Medical Center,"Medical Center, Wellness center",47.6273978,-117.37899999999999,99203,outscraper,,,ChIJ3Qa8lmUYnlQRmkB0dd-Kosk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEi6JFc9PSZlhlVFgTZVptdHlpSZENNEGtnv729IGbWEUFqs9-IVpthhVXjuBOPq83KmfjmudTsGQtyrvMnXo54PZqP5oC2kUw8SvC7gUJUdNVRqAxSDMZ1CYI5PfiNibgB5X10cg=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ3Qa8lmUYnlQRmkB0dd-Kosk&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/The+Metabolic+Institute/@47.6273978,-117.37899999999999,14z/data=!4m8!1m2!2m1!1sThe+Metabolic+Institute!3m4!1s0x549e186596bc06dd:0xc9a28adf7574409a!8m2!3d47.6273978!4d-117.37899999999999",True
